Date_Submitted,Cx_quinquefasciatus_fem,TRAPID,LOCATION
3/30/2021,28,CW45,8501 NE 3 Ave
4/6/2021,20,CW45,8501 NE 3 Ave
4/13/2021,8,CW45,8501 NE 3 Ave
4/20/2021,1,CW45,8501 NE 3 Ave
4/27/2021,2,CW45,8501 NE 3 Ave
5/4/2021,6,CW45,8501 NE 3 Ave
5/11/2021,16,CW45,8501 NE 3 Ave
5/18/2021,9,CW45,8501 NE 3 Ave
6/2/2021,1,CW45,8501 NE 3 Ave
6/15/2021,1,CW45,8501 NE 3 Ave
6/23/2021,10,CW45,8501 NE 3 Ave
6/29/2021,9,CW45,8501 NE 3 Ave
7/7/2021,14,CW45,8501 NE 3 Ave
7/13/2021,5,CW45,8501 NE 3 Ave
8/10/2021,2,CW45,8501 NE 3 Ave
8/31/2021,19,CW45,8501 NE 3 Ave
9/8/2021,1,CW45,8501 NE 3 Ave
9/21/2021,3,CW45,8501 NE 3 Ave
9/28/2021,3,CW45,8501 NE 3 Ave
10/13/2021,13,CW45,8501 NE 3 Ave
10/19/2021,20,CW45,8501 NE 3 Ave
10/26/2021,2,CW45,8501 NE 3 Ave
11/2/2021,3,CW45,8501 NE 3 Ave
9/6/2016,1,CW47,9257 Bay Dr
9/27/2016,1,CW47,9257 Bay Dr
10/11/2016,8,CW47,9257 Bay Dr
10/18/2016,10,CW47,9257 Bay Dr
10/25/2016,6,CW47,9257 Bay Dr
11/1/2016,3,CW47,9257 Bay Dr
11/8/2016,88,CW47,9257 Bay Dr
11/15/2016,16,CW47,9257 Bay Dr
11/22/2016,54,CW47,9257 Bay Dr
11/29/2016,4,CW47,9257 Bay Dr
12/6/2016,4,CW47,9257 Bay Dr
12/13/2016,1,CW47,9257 Bay Dr
12/20/2016,3,CW47,9257 Bay Dr
12/27/2016,1,CW47,9257 Bay Dr
1/3/2017,12,CW47,9257 Bay Dr
1/10/2017,16,CW47,9257 Bay Dr
1/17/2017,4,CW47,9257 Bay Dr
1/24/2017,9,CW47,9257 Bay Dr
1/31/2017,49,CW47,9257 Bay Dr
2/7/2017,5,CW47,9257 Bay Dr
2/14/2017,17,CW47,9257 Bay Dr
2/22/2017,20,CW47,9257 Bay Dr
3/7/2017,3,CW47,9257 Bay Dr
3/14/2017,16,CW47,9257 Bay Dr
3/21/2017,10,CW47,9257 Bay Dr
3/28/2017,12,CW47,9257 Bay Dr
4/4/2017,4,CW47,9257 Bay Dr
4/11/2017,10,CW47,9257 Bay Dr
4/18/2017,6,CW47,9257 Bay Dr
4/25/2017,9,CW47,9257 Bay Dr
5/2/2017,16,CW47,9257 Bay Dr
5/9/2017,25,CW47,9257 Bay Dr
5/16/2017,23,CW47,9257 Bay Dr
5/23/2017,13,CW47,9257 Bay Dr
5/31/2017,2,CW47,9257 Bay Dr
6/6/2017,6,CW47,9257 Bay Dr
6/13/2017,5,CW47,9257 Bay Dr
6/20/2017,2,CW47,9257 Bay Dr
6/27/2017,2,CW47,9257 Bay Dr
7/4/2017,3,CW47,9257 Bay Dr
7/11/2017,16,CW47,9257 Bay Dr
7/18/2017,2,CW47,9257 Bay Dr
8/1/2017,5,CW47,9257 Bay Dr
8/8/2017,7,CW47,9257 Bay Dr
8/15/2017,2,CW47,9257 Bay Dr
8/24/2017,3,CW47,9257 Bay Dr
8/29/2017,13,CW47,9257 Bay Dr
9/6/2017,2,CW47,9257 Bay Dr
9/19/2017,2,CW47,9257 Bay Dr
9/26/2017,2,CW47,9257 Bay Dr
10/3/2017,1,CW47,9257 Bay Dr
10/11/2017,1,CW47,9257 Bay Dr
10/24/2017,1,CW47,9257 Bay Dr
10/31/2017,1,CW47,9257 Bay Dr
11/7/2017,1,CW47,9257 Bay Dr
11/14/2017,3,CW47,9257 Bay Dr
12/5/2017,4,CW47,9257 Bay Dr
12/12/2017,17,CW47,9257 Bay Dr
12/20/2017,6,CW47,9257 Bay Dr
12/27/2017,3,CW47,9257 Bay Dr
1/9/2018,6,CW47,9257 Bay Dr
1/17/2018,12,CW47,9257 Bay Dr
1/30/2018,1,CW47,9257 Bay Dr
2/6/2018,20,CW47,9257 Bay Dr
2/13/2018,16,CW47,9257 Bay Dr
2/21/2018,7,CW47,9257 Bay Dr
2/27/2018,13,CW47,9257 Bay Dr
3/6/2018,72,CW47,9257 Bay Dr
3/13/2018,13,CW47,9257 Bay Dr
3/20/2018,19,CW47,9257 Bay Dr
3/27/2018,5,CW47,9257 Bay Dr
4/3/2018,13,CW47,9257 Bay Dr
4/10/2018,12,CW47,9257 Bay Dr
4/17/2018,19,CW47,9257 Bay Dr
4/24/2018,4,CW47,9257 Bay Dr
5/1/2018,25,CW47,9257 Bay Dr
5/8/2018,5,CW47,9257 Bay Dr
5/15/2018,4,CW47,9257 Bay Dr
5/22/2018,1,CW47,9257 Bay Dr
5/30/2018,5,CW47,9257 Bay Dr
6/5/2018,10,CW47,9257 Bay Dr
6/19/2018,21,CW47,9257 Bay Dr
6/26/2018,5,CW47,9257 Bay Dr
7/6/2018,7,CW47,9257 Bay Dr
7/10/2018,2,CW47,9257 Bay Dr
7/17/2018,5,CW47,9257 Bay Dr
7/24/2018,3,CW47,9257 Bay Dr
7/31/2018,5,CW47,9257 Bay Dr
8/7/2018,10,CW47,9257 Bay Dr
8/14/2018,2,CW47,9257 Bay Dr
8/28/2018,2,CW47,9257 Bay Dr
9/5/2018,9,CW47,9257 Bay Dr
9/11/2018,5,CW47,9257 Bay Dr
9/18/2018,4,CW47,9257 Bay Dr
9/25/2018,2,CW47,9257 Bay Dr
10/2/2018,17,CW47,9257 Bay Dr
10/10/2018,5,CW47,9257 Bay Dr
10/16/2018,9,CW47,9257 Bay Dr
10/23/2018,17,CW47,9257 Bay Dr
10/30/2018,34,CW47,9257 Bay Dr
11/6/2018,8,CW47,9257 Bay Dr
11/14/2018,29,CW47,9257 Bay Dr
11/27/2018,20,CW47,9257 Bay Dr
12/4/2018,6,CW47,9257 Bay Dr
12/11/2018,8,CW47,9257 Bay Dr
12/18/2018,6,CW47,9257 Bay Dr
1/8/2019,19,CW47,9257 Bay Dr
1/15/2019,35,CW47,9257 Bay Dr
1/23/2019,2,CW47,9257 Bay Dr
1/29/2019,8,CW47,9257 Bay Dr
2/5/2019,2,CW47,9257 Bay Dr
2/12/2019,15,CW47,9257 Bay Dr
2/20/2019,5,CW47,9257 Bay Dr
2/27/2019,3,CW47,9257 Bay Dr
3/5/2019,1,CW47,9257 Bay Dr
3/12/2019,8,CW47,9257 Bay Dr
3/19/2019,3,CW47,9257 Bay Dr
3/26/2019,26,CW47,9257 Bay Dr
4/9/2019,3,CW47,9257 Bay Dr
4/16/2019,7,CW47,9257 Bay Dr
4/23/2019,7,CW47,9257 Bay Dr
4/30/2019,20,CW47,9257 Bay Dr
5/7/2019,1,CW47,9257 Bay Dr
5/14/2019,8,CW47,9257 Bay Dr
5/21/2019,11,CW47,9257 Bay Dr
5/29/2019,11,CW47,9257 Bay Dr
6/4/2019,2,CW47,9257 Bay Dr
6/11/2019,4,CW47,9257 Bay Dr
7/2/2019,2,CW47,9257 Bay Dr
7/16/2019,1,CW47,9257 Bay Dr
7/30/2019,5,CW47,9257 Bay Dr
8/20/2019,1,CW47,9257 Bay Dr
9/4/2019,4,CW47,9257 Bay Dr
9/10/2019,5,CW47,9257 Bay Dr
9/17/2019,4,CW47,9257 Bay Dr
9/24/2019,3,CW47,9257 Bay Dr
10/16/2019,2,CW47,9257 Bay Dr
10/22/2019,1,CW47,9257 Bay Dr
10/29/2019,1,CW47,9257 Bay Dr
11/5/2019,5,CW47,9257 Bay Dr
11/13/2019,5,CW47,9257 Bay Dr
11/19/2019,3,CW47,9257 Bay Dr
12/10/2019,3,CW47,9257 Bay Dr
12/17/2019,1,CW47,9257 Bay Dr
12/24/2019,8,CW47,9257 Bay Dr
12/31/2019,4,CW47,9257 Bay Dr
1/7/2020,8,CW47,9257 Bay Dr
1/14/2020,7,CW47,9257 Bay Dr
1/28/2020,2,CW47,9257 Bay Dr
2/4/2020,30,CW47,9257 Bay Dr
2/11/2020,2,CW47,9257 Bay Dr
2/12/2020,30,CW47,9257 Bay Dr
2/19/2020,6,CW47,9257 Bay Dr
2/25/2020,2,CW47,9257 Bay Dr
3/3/2020,7,CW47,9257 Bay Dr
3/10/2020,25,CW47,9257 Bay Dr
3/17/2020,4,CW47,9257 Bay Dr
3/31/2020,4,CW47,9257 Bay Dr
4/7/2020,13,CW47,9257 Bay Dr
4/14/2020,3,CW47,9257 Bay Dr
4/21/2020,10,CW47,9257 Bay Dr
4/28/2020,2,CW47,9257 Bay Dr
5/5/2020,10,CW47,9257 Bay Dr
5/12/2020,13,CW47,9257 Bay Dr
5/19/2020,3,CW47,9257 Bay Dr
6/2/2020,12,CW47,9257 Bay Dr
6/9/2020,3,CW47,9257 Bay Dr
6/16/2020,2,CW47,9257 Bay Dr
6/23/2020,1,CW47,9257 Bay Dr
6/30/2020,2,CW47,9257 Bay Dr
7/7/2020,2,CW47,9257 Bay Dr
7/21/2020,3,CW47,9257 Bay Dr
7/28/2020,3,CW47,9257 Bay Dr
8/4/2020,1,CW47,9257 Bay Dr
8/26/2020,5,CW47,9257 Bay Dr
9/1/2020,15,CW47,9257 Bay Dr
9/9/2020,10,CW47,9257 Bay Dr
9/15/2020,7,CW47,9257 Bay Dr
9/22/2020,20,CW47,9257 Bay Dr
9/29/2020,9,CW47,9257 Bay Dr
10/6/2020,8,CW47,9257 Bay Dr
10/14/2020,79,CW47,9257 Bay Dr
10/21/2020,3,CW47,9257 Bay Dr
10/27/2020,22,CW47,9257 Bay Dr
11/3/2020,2,CW47,9257 Bay Dr
11/17/2020,2,CW47,9257 Bay Dr
11/24/2020,15,CW47,9257 Bay Dr
12/1/2020,6,CW47,9257 Bay Dr
12/8/2020,3,CW47,9257 Bay Dr
12/29/2020,15,CW47,9257 Bay Dr
1/5/2021,38,CW47,9257 Bay Dr
1/12/2021,38,CW47,9257 Bay Dr
1/20/2021,19,CW47,9257 Bay Dr
1/26/2021,1,CW47,9257 Bay Dr
2/9/2021,3,CW47,9257 Bay Dr
2/23/2021,5,CW47,9257 Bay Dr
3/2/2021,4,CW47,9257 Bay Dr
3/16/2021,4,CW47,9257 Bay Dr
3/30/2021,2,CW47,9257 Bay Dr
4/13/2021,4,CW47,9257 Bay Dr
4/20/2021,1,CW47,9257 Bay Dr
5/4/2021,2,CW47,9257 Bay Dr
5/11/2021,4,CW47,9257 Bay Dr
5/18/2021,21,CW47,9257 Bay Dr
5/25/2021,8,CW47,9257 Bay Dr
6/2/2021,28,CW47,9257 Bay Dr
6/8/2021,3,CW47,9257 Bay Dr
6/15/2021,2,CW47,9257 Bay Dr
6/23/2021,3,CW47,9257 Bay Dr
6/29/2021,4,CW47,9257 Bay Dr
7/7/2021,3,CW47,9257 Bay Dr
7/20/2021,1,CW47,9257 Bay Dr
7/27/2021,4,CW47,9257 Bay Dr
8/17/2021,2,CW47,9257 Bay Dr
8/24/2021,2,CW47,9257 Bay Dr
9/8/2021,7,CW47,9257 Bay Dr
9/14/2021,6,CW47,9257 Bay Dr
9/21/2021,2,CW47,9257 Bay Dr
9/28/2021,12,CW47,9257 Bay Dr
10/5/2021,2,CW47,9257 Bay Dr
10/13/2021,9,CW47,9257 Bay Dr
10/19/2021,5,CW47,9257 Bay Dr
10/26/2021,6,CW47,9257 Bay Dr
9/6/2016,2,CW48,249 NE 110 Ter
9/13/2016,12,CW48,249 NE 110 Ter
9/27/2016,3,CW48,249 NE 110 Ter
10/11/2016,13,CW48,249 NE 110 Ter
10/18/2016,5,CW48,249 NE 110 Ter
10/25/2016,8,CW48,249 NE 110 Ter
11/1/2016,8,CW48,249 NE 110 Ter
11/8/2016,7,CW48,249 NE 110 Ter
11/15/2016,10,CW48,249 NE 110 Ter
11/22/2016,5,CW48,249 NE 110 Ter
12/6/2016,8,CW48,249 NE 110 Ter
12/13/2016,4,CW48,249 NE 110 Ter
12/20/2016,1,CW48,249 NE 110 Ter
12/27/2016,1,CW48,249 NE 110 Ter
1/3/2017,17,CW48,249 NE 110 Ter
1/10/2017,23,CW48,249 NE 110 Ter
1/17/2017,3,CW48,249 NE 110 Ter
1/24/2017,31,CW48,249 NE 110 Ter
1/31/2017,16,CW48,249 NE 110 Ter
2/7/2017,6,CW48,249 NE 110 Ter
2/14/2017,25,CW48,249 NE 110 Ter
2/22/2017,11,CW48,249 NE 110 Ter
2/28/2017,2,CW48,249 NE 110 Ter
3/7/2017,10,CW48,249 NE 110 Ter
3/14/2017,15,CW48,249 NE 110 Ter
3/21/2017,15,CW48,249 NE 110 Ter
3/28/2017,27,CW48,249 NE 110 Ter
4/4/2017,18,CW48,249 NE 110 Ter
4/11/2017,58,CW48,249 NE 110 Ter
4/18/2017,2,CW48,249 NE 110 Ter
4/25/2017,43,CW48,249 NE 110 Ter
5/2/2017,2,CW48,249 NE 110 Ter
5/9/2017,14,CW48,249 NE 110 Ter
5/16/2017,8,CW48,249 NE 110 Ter
5/23/2017,1,CW48,249 NE 110 Ter
5/31/2017,5,CW48,249 NE 110 Ter
6/6/2017,2,CW48,249 NE 110 Ter
6/13/2017,5,CW48,249 NE 110 Ter
6/20/2017,7,CW48,249 NE 110 Ter
6/27/2017,4,CW48,249 NE 110 Ter
7/4/2017,10,CW48,249 NE 110 Ter
7/11/2017,2,CW48,249 NE 110 Ter
8/1/2017,1,CW48,249 NE 110 Ter
8/8/2017,2,CW48,249 NE 110 Ter
8/15/2017,10,CW48,249 NE 110 Ter
8/24/2017,2,CW48,249 NE 110 Ter
9/6/2017,3,CW48,249 NE 110 Ter
9/19/2017,6,CW48,249 NE 110 Ter
9/26/2017,1,CW48,249 NE 110 Ter
10/3/2017,20,CW48,249 NE 110 Ter
10/11/2017,7,CW48,249 NE 110 Ter
10/17/2017,4,CW48,249 NE 110 Ter
10/24/2017,7,CW48,249 NE 110 Ter
10/31/2017,1,CW48,249 NE 110 Ter
11/7/2017,4,CW48,249 NE 110 Ter
11/14/2017,9,CW48,249 NE 110 Ter
11/28/2017,4,CW48,249 NE 110 Ter
12/5/2017,3,CW48,249 NE 110 Ter
12/12/2017,6,CW48,249 NE 110 Ter
12/20/2017,12,CW48,249 NE 110 Ter
12/27/2017,3,CW48,249 NE 110 Ter
1/3/2018,2,CW48,249 NE 110 Ter
1/9/2018,8,CW48,249 NE 110 Ter
1/17/2018,8,CW48,249 NE 110 Ter
1/30/2018,42,CW48,249 NE 110 Ter
2/6/2018,3,CW48,249 NE 110 Ter
2/13/2018,66,CW48,249 NE 110 Ter
2/21/2018,15,CW48,249 NE 110 Ter
2/27/2018,9,CW48,249 NE 110 Ter
3/6/2018,27,CW48,249 NE 110 Ter
3/13/2018,20,CW48,249 NE 110 Ter
3/20/2018,34,CW48,249 NE 110 Ter
3/27/2018,8,CW48,249 NE 110 Ter
4/3/2018,26,CW48,249 NE 110 Ter
4/10/2018,8,CW48,249 NE 110 Ter
4/17/2018,21,CW48,249 NE 110 Ter
4/24/2018,6,CW48,249 NE 110 Ter
5/1/2018,7,CW48,249 NE 110 Ter
5/8/2018,24,CW48,249 NE 110 Ter
5/15/2018,3,CW48,249 NE 110 Ter
5/22/2018,2,CW48,249 NE 110 Ter
5/30/2018,2,CW48,249 NE 110 Ter
6/5/2018,9,CW48,249 NE 110 Ter
6/12/2018,24,CW48,249 NE 110 Ter
6/19/2018,8,CW48,249 NE 110 Ter
6/26/2018,4,CW48,249 NE 110 Ter
7/3/2018,2,CW48,249 NE 110 Ter
7/10/2018,9,CW48,249 NE 110 Ter
7/17/2018,7,CW48,249 NE 110 Ter
7/24/2018,3,CW48,249 NE 110 Ter
8/7/2018,1,CW48,249 NE 110 Ter
8/14/2018,1,CW48,249 NE 110 Ter
8/21/2018,1,CW48,249 NE 110 Ter
9/5/2018,4,CW48,249 NE 110 Ter
9/11/2018,1,CW48,249 NE 110 Ter
9/25/2018,7,CW48,249 NE 110 Ter
10/2/2018,3,CW48,249 NE 110 Ter
10/10/2018,2,CW48,249 NE 110 Ter
10/16/2018,1,CW48,249 NE 110 Ter
10/23/2018,5,CW48,249 NE 110 Ter
10/30/2018,14,CW48,249 NE 110 Ter
11/6/2018,3,CW48,249 NE 110 Ter
11/14/2018,2,CW48,249 NE 110 Ter
11/27/2018,22,CW48,249 NE 110 Ter
12/4/2018,10,CW48,249 NE 110 Ter
12/11/2018,2,CW48,249 NE 110 Ter
12/18/2018,4,CW48,249 NE 110 Ter
1/8/2019,2,CW48,249 NE 110 Ter
1/15/2019,3,CW48,249 NE 110 Ter
1/23/2019,2,CW48,249 NE 110 Ter
1/29/2019,3,CW48,249 NE 110 Ter
2/5/2019,21,CW48,249 NE 110 Ter
2/12/2019,8,CW48,249 NE 110 Ter
3/5/2019,35,CW48,249 NE 110 Ter
3/12/2019,4,CW48,249 NE 110 Ter
3/19/2019,20,CW48,249 NE 110 Ter
3/26/2019,1,CW48,249 NE 110 Ter
4/2/2019,10,CW48,249 NE 110 Ter
4/9/2019,10,CW48,249 NE 110 Ter
4/16/2019,13,CW48,249 NE 110 Ter
4/23/2019,27,CW48,249 NE 110 Ter
4/30/2019,5,CW48,249 NE 110 Ter
5/14/2019,3,CW48,249 NE 110 Ter
5/21/2019,20,CW48,249 NE 110 Ter
5/29/2019,10,CW48,249 NE 110 Ter
6/4/2019,6,CW48,249 NE 110 Ter
6/11/2019,1,CW48,249 NE 110 Ter
6/25/2019,7,CW48,249 NE 110 Ter
7/2/2019,4,CW48,249 NE 110 Ter
7/16/2019,4,CW48,249 NE 110 Ter
7/23/2019,5,CW48,249 NE 110 Ter
8/13/2019,1,CW48,249 NE 110 Ter
8/20/2019,4,CW48,249 NE 110 Ter
9/4/2019,4,CW48,249 NE 110 Ter
9/17/2019,1,CW48,249 NE 110 Ter
9/24/2019,1,CW48,249 NE 110 Ter
10/1/2019,3,CW48,249 NE 110 Ter
10/16/2019,1,CW48,249 NE 110 Ter
10/29/2019,12,CW48,249 NE 110 Ter
11/5/2019,4,CW48,249 NE 110 Ter
11/13/2019,3,CW48,249 NE 110 Ter
11/19/2019,5,CW48,249 NE 110 Ter
12/3/2019,4,CW48,249 NE 110 Ter
12/10/2019,2,CW48,249 NE 110 Ter
12/17/2019,1,CW48,249 NE 110 Ter
12/24/2019,8,CW48,249 NE 110 Ter
12/31/2019,10,CW48,249 NE 110 Ter
1/7/2020,9,CW48,249 NE 110 Ter
1/14/2020,3,CW48,249 NE 110 Ter
1/22/2020,1,CW48,249 NE 110 Ter
1/28/2020,18,CW48,249 NE 110 Ter
2/4/2020,9,CW48,249 NE 110 Ter
2/11/2020,5,CW48,249 NE 110 Ter
2/19/2020,8,CW48,249 NE 110 Ter
2/25/2020,1,CW48,249 NE 110 Ter
3/3/2020,5,CW48,249 NE 110 Ter
3/10/2020,15,CW48,249 NE 110 Ter
3/17/2020,2,CW48,249 NE 110 Ter
3/24/2020,5,CW48,249 NE 110 Ter
3/31/2020,2,CW48,249 NE 110 Ter
4/7/2020,3,CW48,249 NE 110 Ter
4/14/2020,1,CW48,249 NE 110 Ter
4/21/2020,1,CW48,249 NE 110 Ter
4/28/2020,6,CW48,249 NE 110 Ter
5/27/2020,3,CW48,249 NE 110 Ter
6/9/2020,1,CW48,249 NE 110 Ter
6/16/2020,4,CW48,249 NE 110 Ter
6/23/2020,2,CW48,249 NE 110 Ter
6/30/2020,2,CW48,249 NE 110 Ter
7/14/2020,4,CW48,249 NE 110 Ter
7/28/2020,1,CW48,249 NE 110 Ter
9/15/2020,1,CW48,249 NE 110 Ter
9/22/2020,3,CW48,249 NE 110 Ter
10/6/2020,1,CW48,249 NE 110 Ter
10/14/2020,4,CW48,249 NE 110 Ter
11/3/2020,6,CW48,249 NE 110 Ter
11/24/2020,1,CW48,249 NE 110 Ter
12/1/2020,21,CW48,249 NE 110 Ter
12/8/2020,48,CW48,249 NE 110 Ter
12/15/2020,4,CW48,249 NE 110 Ter
12/22/2020,4,CW48,249 NE 110 Ter
12/29/2020,15,CW48,249 NE 110 Ter
1/5/2021,12,CW48,249 NE 110 Ter
1/12/2021,6,CW48,249 NE 110 Ter
1/20/2021,2,CW48,249 NE 110 Ter
1/26/2021,7,CW48,249 NE 110 Ter
2/2/2021,1,CW48,249 NE 110 Ter
2/9/2021,2,CW48,249 NE 110 Ter
2/23/2021,3,CW48,249 NE 110 Ter
3/9/2021,2,CW48,249 NE 110 Ter
3/23/2021,12,CW48,249 NE 110 Ter
3/30/2021,8,CW48,249 NE 110 Ter
4/6/2021,1,CW48,249 NE 110 Ter
4/13/2021,20,CW48,249 NE 110 Ter
4/27/2021,5,CW48,249 NE 110 Ter
5/11/2021,6,CW48,249 NE 110 Ter
5/25/2021,3,CW48,249 NE 110 Ter
6/2/2021,10,CW48,249 NE 110 Ter
6/23/2021,6,CW48,249 NE 110 Ter
7/7/2021,2,CW48,249 NE 110 Ter
8/10/2021,1,CW48,249 NE 110 Ter
8/17/2021,1,CW48,249 NE 110 Ter
8/24/2021,1,CW48,249 NE 110 Ter
9/8/2021,18,CW48,249 NE 110 Ter
9/28/2021,1,CW48,249 NE 110 Ter
10/19/2021,2,CW48,249 NE 110 Ter
9/13/2016,2,CW54,153 NW 143 St
9/20/2016,2,CW54,153 NW 143 St
10/11/2016,6,CW54,153 NW 143 St
10/18/2016,10,CW54,153 NW 143 St
10/25/2016,8,CW54,153 NW 143 St
11/1/2016,2,CW54,153 NW 143 St
11/8/2016,13,CW54,153 NW 143 St
11/15/2016,2,CW54,153 NW 143 St
11/22/2016,17,CW54,153 NW 143 St
11/29/2016,6,CW54,153 NW 143 St
12/6/2016,3,CW54,153 NW 143 St
12/13/2016,30,CW54,153 NW 143 St
12/20/2016,5,CW54,153 NW 143 St
12/27/2016,2,CW54,153 NW 143 St
1/3/2017,42,CW54,153 NW 143 St
1/10/2017,10,CW54,153 NW 143 St
1/17/2017,10,CW54,153 NW 143 St
1/24/2017,7,CW54,153 NW 143 St
1/31/2017,8,CW54,153 NW 143 St
2/7/2017,16,CW54,153 NW 143 St
2/14/2017,26,CW54,153 NW 143 St
2/22/2017,13,CW54,153 NW 143 St
2/28/2017,12,CW54,153 NW 143 St
3/7/2017,42,CW54,153 NW 143 St
3/14/2017,1,CW54,153 NW 143 St
3/21/2017,36,CW54,153 NW 143 St
3/28/2017,48,CW54,153 NW 143 St
4/11/2017,31,CW54,153 NW 143 St
4/18/2017,19,CW54,153 NW 143 St
4/25/2017,34,CW54,153 NW 143 St
5/2/2017,56,CW54,153 NW 143 St
5/9/2017,25,CW54,153 NW 143 St
5/16/2017,10,CW54,153 NW 143 St
5/23/2017,21,CW54,153 NW 143 St
5/31/2017,23,CW54,153 NW 143 St
6/6/2017,18,CW54,153 NW 143 St
6/13/2017,9,CW54,153 NW 143 St
6/20/2017,5,CW54,153 NW 143 St
7/4/2017,45,CW54,153 NW 143 St
7/18/2017,37,CW54,153 NW 143 St
7/25/2017,25,CW54,153 NW 143 St
8/1/2017,15,CW54,153 NW 143 St
8/8/2017,7,CW54,153 NW 143 St
8/15/2017,7,CW54,153 NW 143 St
10/24/2017,1,CW54,153 NW 143 St
10/31/2017,12,CW54,153 NW 143 St
11/14/2017,9,CW54,153 NW 143 St
11/28/2017,7,CW54,153 NW 143 St
12/5/2017,3,CW54,153 NW 143 St
12/12/2017,6,CW54,153 NW 143 St
12/20/2017,9,CW54,153 NW 143 St
1/3/2018,18,CW54,153 NW 143 St
1/9/2018,7,CW54,153 NW 143 St
1/17/2018,17,CW54,153 NW 143 St
2/8/2018,13,CW54,153 NW 143 St
2/13/2018,19,CW54,153 NW 143 St
2/21/2018,10,CW54,153 NW 143 St
3/6/2018,42,CW54,153 NW 143 St
3/13/2018,5,CW54,153 NW 143 St
3/20/2018,1,CW54,153 NW 143 St
3/27/2018,10,CW54,153 NW 143 St
4/3/2018,3,CW54,153 NW 143 St
4/10/2018,16,CW54,153 NW 143 St
4/17/2018,11,CW54,153 NW 143 St
5/1/2018,4,CW54,153 NW 143 St
5/8/2018,52,CW54,153 NW 143 St
5/15/2018,23,CW54,153 NW 143 St
6/5/2018,14,CW54,153 NW 143 St
6/12/2018,3,CW54,153 NW 143 St
6/19/2018,20,CW54,153 NW 143 St
6/26/2018,6,CW54,153 NW 143 St
7/3/2018,1,CW54,153 NW 143 St
7/10/2018,13,CW54,153 NW 143 St
7/24/2018,4,CW54,153 NW 143 St
7/31/2018,1,CW54,153 NW 143 St
8/14/2018,3,CW54,153 NW 143 St
8/21/2018,5,CW54,153 NW 143 St
8/28/2018,4,CW54,153 NW 143 St
9/5/2018,6,CW54,153 NW 143 St
9/11/2018,1,CW54,153 NW 143 St
9/18/2018,2,CW54,153 NW 143 St
9/25/2018,2,CW54,153 NW 143 St
10/2/2018,4,CW54,153 NW 143 St
10/10/2018,1,CW54,153 NW 143 St
10/16/2018,4,CW54,153 NW 143 St
10/23/2018,1,CW54,153 NW 143 St
10/30/2018,4,CW54,153 NW 143 St
11/6/2018,2,CW54,153 NW 143 St
11/14/2018,6,CW54,153 NW 143 St
11/27/2018,6,CW54,153 NW 143 St
12/4/2018,5,CW54,153 NW 143 St
12/11/2018,19,CW54,153 NW 143 St
12/18/2018,2,CW54,153 NW 143 St
1/8/2019,10,CW54,153 NW 143 St
1/15/2019,13,CW54,153 NW 143 St
1/23/2019,12,CW54,153 NW 143 St
1/29/2019,18,CW54,153 NW 143 St
2/5/2019,3,CW54,153 NW 143 St
2/12/2019,1,CW54,153 NW 143 St
2/20/2019,8,CW54,153 NW 143 St
2/27/2019,1,CW54,153 NW 143 St
3/5/2019,7,CW54,153 NW 143 St
3/12/2019,15,CW54,153 NW 143 St
3/19/2019,2,CW54,153 NW 143 St
3/26/2019,8,CW54,153 NW 143 St
4/2/2019,10,CW54,153 NW 143 St
4/9/2019,19,CW54,153 NW 143 St
4/16/2019,12,CW54,153 NW 143 St
4/23/2019,17,CW54,153 NW 143 St
4/30/2019,10,CW54,153 NW 143 St
5/7/2019,3,CW54,153 NW 143 St
5/14/2019,9,CW54,153 NW 143 St
5/29/2019,3,CW54,153 NW 143 St
6/4/2019,7,CW54,153 NW 143 St
6/11/2019,4,CW54,153 NW 143 St
6/18/2019,5,CW54,153 NW 143 St
7/9/2019,2,CW54,153 NW 143 St
7/16/2019,5,CW54,153 NW 143 St
7/23/2019,5,CW54,153 NW 143 St
9/4/2019,6,CW54,153 NW 143 St
9/10/2019,15,CW54,153 NW 143 St
9/17/2019,9,CW54,153 NW 143 St
9/24/2019,13,CW54,153 NW 143 St
10/1/2019,14,CW54,153 NW 143 St
10/22/2019,7,CW54,153 NW 143 St
10/29/2019,28,CW54,153 NW 143 St
11/5/2019,10,CW54,153 NW 143 St
11/13/2019,13,CW54,153 NW 143 St
11/19/2019,15,CW54,153 NW 143 St
12/3/2019,24,CW54,153 NW 143 St
12/10/2019,19,CW54,153 NW 143 St
12/17/2019,7,CW54,153 NW 143 St
12/24/2019,8,CW54,153 NW 143 St
12/31/2019,19,CW54,153 NW 143 St
1/7/2020,4,CW54,153 NW 143 St
1/14/2020,47,CW54,153 NW 143 St
1/22/2020,5,CW54,153 NW 143 St
1/28/2020,9,CW54,153 NW 143 St
2/4/2020,13,CW54,153 NW 143 St
2/11/2020,19,CW54,153 NW 143 St
3/3/2020,88,CW54,153 NW 143 St
3/10/2020,12,CW54,153 NW 143 St
3/17/2020,8,CW54,153 NW 143 St
3/24/2020,10,CW54,153 NW 143 St
3/31/2020,13,CW54,153 NW 143 St
4/7/2020,11,CW54,153 NW 143 St
4/14/2020,25,CW54,153 NW 143 St
4/21/2020,7,CW54,153 NW 143 St
4/28/2020,2,CW54,153 NW 143 St
5/5/2020,2,CW54,153 NW 143 St
